,SMILES,Scaffold,R-groups,ro_gen_design,struc_alerts,macrocycle,JNK1_PIC50,JNK1_PIC50_std,UCB_JNK1_PIC50,HBA,HBD,MolWt,TPSA,SA_score,Custom_score
2663,CCCc1nn(C)c2c(=O)[nH]c(-c3cc(S(=O)(=O)N4CCN(C)CC4)ccc3Cc3ccc(C)nc3)nc12,CCCC1=NN(C)C2=C1N=C(C3=C([*])C=CC(S(=O)(N4CCN(C)CC4)=O)=C3)NC2=O,*c1n(CC)ncc1,False,True,True,6.225182096151007,2.087965503803732,8.313147599954739,8,1,535.236558916,117.07999999999998,2.965768461495019,0.050738145015202456
2664,CCCc1nn(C)c2c(=O)[nH]c(-c3cc(S(=O)(=O)N4CCN(C)CC4)ccc3-c3cn4ccsc4n3)nc12,CCCC1=NN(C)C2=C1N=C(C3=C([*])C=CC(S(=O)(N4CCN(C)CC4)=O)=C3)NC2=O,c1(*)cccnc1,False,True,True,6.1108127408528405,2.0887381720129135,8.199550912865753,10,1,552.1725787560001,121.48999999999998,3.1372551976560548,0.02144705009413883
2665,CCCc1nn(C)c2c(=O)[nH]c(-c3cc(S(=O)(=O)NC4CCCN4C)ccc3OCC)nc12,CCCC1=NN(C)C2=C1N=C(C3=C(OCC)C=CC(S(=O)([*])=O)=C3)NC2=O,N(*)C(C)C,True,True,True,6.417487436048354,2.107024321629332,8.524511757677686,8,2,474.20492444,122.21,3.453027728357613,0.3268597670830786
2666,CCCc1nn(C)c2c(=O)[nH]c(-c3cc(S(=O)(=O)N4CCN(C)CC4)ccc3Nc3ccc(F)cc3Br)nc12,CCCC1=NN(C)C2=C1N=C(C3=C([*])C=CC(S(=O)(N4CCN(C)CC4)=O)=C3)NC2=O,*c1ccc(OS(C)(=O)=O)cc1,False,True,True,6.249166611449354,2.091485972798625,8.340652584247978,8,2,617.1219991080001,116.21999999999998,2.96289421354947,0.008628031820990145
2667,CCCc1nn(C)c2c(=O)[nH]c(-c3cc(S(=O)(=O)Nc4nccn4C)ccc3OCC)nc12,CCCC1=NN(C)C2=C1N=C(C3=C(OCC)C=CC(S(=O)([*])=O)=C3)NC2=O,*N(C)c1ccccc1,True,True,True,6.341743659847757,2.0939677024156067,8.435711362263364,9,2,471.16887328000007,136.79,2.9840621156322342,0.32889241422526533
2668,CCCc1nn(C)c2c(=O)[nH]c(-c3cc(S(=O)(=O)N4CCN(C)CC4)ccc3-c3cncn3C)nc12,CCCC1=NN(C)C2=C1N=C(C3=C([*])C=CC(S(=O)(N4CCN(C)CC4)=O)=C3)NC2=O,c1c(*)ccc(OS(=O)(=O)C)c1,True,True,True,6.106565071392794,2.0985500259979393,8.205115097390733,9,1,510.2161578200001,122.00999999999998,3.0652206281228604,0.1375313189346343
2669,CCCc1nn(C)c2c(=O)[nH]c(-c3cc(S(=O)(=O)N4CCN(C)CC4)ccc3C3CCC(NC(C)=O)CC3)nc12,CCCC1=NN(C)C2=C1N=C(C3=C([*])C=CC(S(=O)(N4CCN(C)CC4)=O)=C3)NC2=O,*c1ccc(OC)cc1,False,True,True,6.077383752033326,2.091671605174609,8.169055357207935,8,2,569.278423728,133.28999999999996,3.037686959157911,0.009895298338960856
2670,CCCc1nn(C)c2c(=O)[nH]c(-c3cc(S(=O)(=O)N4CCN(C)CC4)ccc3-c3ccc(CN(CC)CC)cc3)nc12,CCCC1=NN(C)C2=C1N=C(C3=C([*])C=CC(S(=O)(N4CCN(C)CC4)=O)=C3)NC2=O,c1(*)ccc(NS(=O)(C)=O)cc1,False,True,True,6.080963940676505,2.0926470158068735,8.17361095648338,8,1,591.299159172,107.42999999999998,2.934087611537448,0.005080712900962681
2671,CCCc1nn(C)c2c(=O)[nH]c(-c3cc(S(=O)(=O)N4CCN(C)CC4)ccc3-c3cccnc3N3CCCCC3)nc12,CCCC1=NN(C)C2=C1N=C(C3=C([*])C=CC(S(=O)(N4CCN(C)CC4)=O)=C3)NC2=O,Brc1c(*)cccc1,False,True,True,6.077172224660492,2.0971788616765243,8.174351086337015,9,1,590.2787580760001,120.31999999999998,3.026661196935102,0.005130502569954842
2672,CCCc1nn(C)c2c(=O)[nH]c(-c3cc(S(=O)(=O)N4CCN(C)CC4)ccc3-c3ccc(C#N)c(F)c3)nc12,CCCC1=NN(C)C2=C1N=C(C3=C([*])C=CC(S(=O)(N4CCN(C)CC4)=O)=C3)NC2=O,*c1[nH]c2ccccc2n1,False,True,True,6.064282501302274,2.0909106787399834,8.155193180042257,8,1,549.1958369760001,127.97999999999998,2.982701835285532,0.023706809210125357
2673,CCCc1nn(C)c2c(=O)[nH]c(-c3cc(S(=O)(=O)N4CCN(C)CC4)ccc3-c3cc4ccccc4nc3-c3ccccc3)nc12,CCCC1=NN(C)C2=C1N=C(C3=C([*])C=CC(S(=O)(N4CCN(C)CC4)=O)=C3)NC2=O,c1(*)ccc(C#N)c(F)c1,False,True,True,6.254881723723717,2.0918442299800803,8.346725953703796,8,1,633.25220898,117.07999999999998,2.9909447494986825,0.008630856173112988
2674,CCCc1nn(C)c2c(=O)[nH]c(-c3cc(S(=O)(=O)N4CCN(C)CC4)ccc3-c3cccc(NS(=O)(=O)CCC)c3)nc12,CCCC1=NN(C)C2=C1N=C(C3=C([*])C=CC(S(=O)(N4CCN(C)CC4)=O)=C3)NC2=O,*c1ccc(F)cc1,False,True,True,6.314933919649818,2.096105440037828,8.411039359687646,9,2,627.229759284,150.35999999999996,3.038398853079457,0.012128878850489853
2675,CCCc1nn(C)c2c(=O)[nH]c(-c3cc(S(=O)(=O)N(C)c4cccc(C)c4)ccc3OCC)nc12,CCCC1=NN(C)C2=C1N=C(C3=C(OCC)C=CC(S(=O)([*])=O)=C3)NC2=O,*NC1CC1,True,True,True,6.299380630451718,2.0917787574169173,8.391159387868635,7,1,495.194025408,110.17999999999999,2.7799789319407946,0.22415403043851256
2676,CCCc1nn(C)c2c(=O)[nH]c(-c3cc(S(=O)(=O)N4CCN(C)CC4)ccc3-c3ccc(C)c(OC)c3)nc12,CCCC1=NN(C)C2=C1N=C(C3=C([*])C=CC(S(=O)(N4CCN(C)CC4)=O)=C3)NC2=O,*c1ccc(OCC)cc1,False,True,True,6.142618658873725,2.0864724834302257,8.22909114230395,8,1,550.2362245680001,113.41999999999999,2.857155328581227,0.024169421638362106
2677,CCCc1nn(C)c2c(=O)[nH]c(-c3cc(S(=O)(=O)N4CCN(C)CC4)ccc3-c3ccc(C(F)(F)F)cc3)nc12,CCCC1=NN(C)C2=C1N=C(C3=C([*])C=CC(S(=O)(N4CCN(C)CC4)=O)=C3)NC2=O,*c1ccccc1Cl,False,True,True,6.12360374460207,2.085593267473232,8.209197012075302,7,1,574.197394448,104.18999999999998,2.889651850010303,0.009165415540337563
2678,CCCc1nn(C)c2c(=O)[nH]c(-c3cc(S(=O)(=O)N4CCN(C)CC4)ccc3-c3ccc(NC(=O)c4ccc(F)cc4)cc3)nc12,CCCC1=NN(C)C2=C1N=C(C3=C([*])C=CC(S(=O)(N4CCN(C)CC4)=O)=C3)NC2=O,*c1cc([N+]([O-])=O)ccc1,False,True,True,6.25170192329343,2.087596064713603,8.339297988007033,8,2,643.2377017880001,133.28999999999996,2.875919682258232,0.008403120911680162
2679,CCCc1nn(C)c2c(=O)[nH]c(-c3cc(S(=O)(=O)N4CCN(C)CC4)ccc3-c3ccccc3NCCO)nc12,CCCC1=NN(C)C2=C1N=C(C3=C([*])C=CC(S(=O)(N4CCN(C)CC4)=O)=C3)NC2=O,*c1ccccc1,False,True,True,6.2279460957236,2.0927334255126397,8.32067952123624,9,3,565.2471236,136.45,2.959715728729048,0.015822386136278507
2680,CCCc1nn(C)c2c(=O)[nH]c(-c3cc(S(=O)(=O)N4CCN(C)CC4)ccc3-c3nc(C)n4ccccc34)nc12,CCCC1=NN(C)C2=C1N=C(C3=C([*])C=CC(S(=O)(N4CCN(C)CC4)=O)=C3)NC2=O,*c1c(Br)cccc1,False,True,True,6.107754727935107,2.0953423749085984,8.203097102843705,9,1,560.2318078840001,121.48999999999998,3.1251049731129825,0.015000883198808877
2681,CCCc1nn(C)c2c(=O)[nH]c(-c3cc(S(=O)(=O)NC(=O)NC4CCC4)ccc3OCC)nc12,CCCC1=NN(C)C2=C1N=C(C3=C(OCC)C=CC(S(=O)([*])=O)=C3)NC2=O,*N1CCCC1,True,True,True,6.244852030837919,2.092266116265563,8.337118147103482,8,3,488.184188996,148.07,2.8365501595261264,0.25690421217586845
2682,CCCc1nn(C)c2c(=O)[nH]c(-c3cc(S(=O)(=O)N4CCN(C)CC4)ccc3-c3ncc(Br)cn3)nc12,CCCC1=NN(C)C2=C1N=C(C3=C([*])C=CC(S(=O)(N4CCN(C)CC4)=O)=C3)NC2=O,c1c(*)ccc2c1n(C)cc2,False,True,True,6.247967570778918,2.101747224694284,8.349714795473202,9,1,586.111019824,129.96999999999997,3.0027945777557923,0.010749874752946196
2683,CCCc1nn(C)c2c(=O)[nH]c(-c3cc(S(=O)(=O)N4CCN(C)CC4)ccc3N(C)c3cccc(Cl)c3)nc12,CCCC1=NN(C)C2=C1N=C(C3=C([*])C=CC(S(=O)(N4CCN(C)CC4)=O)=C3)NC2=O,c1cnccc1*,False,True,True,6.0898845049675305,2.101035517997353,8.190920022964884,8,1,569.1975865640001,107.42999999999998,3.002968031474664,0.010154430230613796
2684,CCCc1nn(C)c2c(=O)[nH]c(-c3cc(S(=O)(=O)N4CCN(C)CC4)ccc3-c3cccc(N4CCC(N)C4)n3)nc12,CCCC1=NN(C)C2=C1N=C(C3=C([*])C=CC(S(=O)(N4CCN(C)CC4)=O)=C3)NC2=O,*c1ccccc1,False,True,True,6.067577117300191,2.0933223708032034,8.160899488103395,10,2,591.2740070440001,146.33999999999997,3.5590406479449586,0.004852167156059294
2685,CCCc1nn(C)c2c(=O)[nH]c(-c3cc(S(=O)(=O)N4CCN(C)CC4)ccc3Cc3cccc4ccccc34)nc12,CCCC1=NN(C)C2=C1N=C(C3=C([*])C=CC(S(=O)(N4CCN(C)CC4)=O)=C3)NC2=O,c1(*)cccc(N2CCC(N)C2)n1,False,True,True,6.119681325934524,2.093860602982768,8.21354192891729,7,1,570.2413099480001,104.18999999999998,2.896933583575356,0.010374827892519534
2686,CCCc1nn(C)c2c(=O)[nH]c(-c3cc(S(=O)(=O)N4CCN(C)CC4)ccc3-c3ccc4cc[nH]c4c3)nc12,CCCC1=NN(C)C2=C1N=C(C3=C([*])C=CC(S(=O)(N4CCN(C)CC4)=O)=C3)NC2=O,c1c(*)ccc(N2CCOCC2)c1,False,True,True,6.126468426963171,2.087572528338438,8.21404095530161,7,2,545.2209088520001,119.97999999999998,2.995981634633221,0.0299180569127202
2687,CCCc1nn(C)c2c(=O)[nH]c(-c3cc(S(=O)(=O)N4CCN(C)CC4)ccc3Nc3ncccn3)nc12,CCCC1=NN(C)C2=C1N=C(C3=C([*])C=CC(S(=O)(N4CCN(C)CC4)=O)=C3)NC2=O,*c1ccc(S(C)(=O)=O)cc1,False,True,True,6.267524543118855,2.0926525981116177,8.360177141230473,10,2,523.2114067880001,142.0,2.9509459556087076,0.08713874942623077
2688,CCCc1nn(C)c2c(=O)[nH]c(-c3cc(S(=O)(=O)N4CCN(C)CC4)ccc3-c3cc(COC)nn3C)nc12,CCCC1=NN(C)C2=C1N=C(C3=C([*])C=CC(S(=O)(N4CCN(C)CC4)=O)=C3)NC2=O,*c1ccc(OCC)cc1,True,True,True,6.207479371322851,2.100260321126626,8.307739692449477,10,1,554.2423725680001,131.24,3.1511549051514463,0.022279165452346202
2689,CCCc1nn(C)c2c(=O)[nH]c(-c3cc(S(=O)(=O)N4CCN(C)CC4)ccc3-c3ccccc3C(N)=O)nc12,CCCC1=NN(C)C2=C1N=C(C3=C([*])C=CC(S(=O)(N4CCN(C)CC4)=O)=C3)NC2=O,*C,False,True,True,6.259594024093128,2.0892306461710946,8.348824670264223,8,2,549.215823472,147.27999999999997,2.8761601274520814,0.029521111515350636
2690,CCCc1nn(C)c2c(=O)[nH]c(-c3cc(S(=O)(=O)N4CCN(C)CC4)ccc3-c3ccc(CC4CC4)cc3)nc12,CCCC1=NN(C)C2=C1N=C(C3=C([*])C=CC(S(=O)(N4CCN(C)CC4)=O)=C3)NC2=O,*c1ccc(Br)cc1,False,True,True,6.2846834054869865,2.092483172364843,8.37716657785183,7,1,560.256960012,104.18999999999998,2.878681419675271,0.021344581851735708
2691,CCCc1nn(C)c2c(=O)[nH]c(-c3cc(S(=O)(=O)N4CCN(C)CC4)ccc3-c3ccc(OCn4nccn4)cc3)nc12,CCCC1=NN(C)C2=C1N=C(C3=C([*])C=CC(S(=O)(N4CCN(C)CC4)=O)=C3)NC2=O,*C,False,True,True,6.228673354751485,2.0904787270257525,8.319152081777236,11,1,603.237621536,144.13,3.2019271645241094,0.00826733955182135
2692,CCCc1nn(C)c2c(=O)[nH]c(-c3cc(S(=O)(=O)N4CCN(C)CC4)ccc3-c3sc(C)nc3C)nc12,CCCC1=NN(C)C2=C1N=C(C3=C([*])C=CC(S(=O)(N4CCN(C)CC4)=O)=C3)NC2=O,*C,True,True,True,6.185612018963787,2.099796694735958,8.285408713699745,9,1,541.192979852,117.07999999999998,3.0543836511170825,0.03772228432353586
2693,CCCc1nn(C)c2c(=O)[nH]c(-c3cc(S(=O)(=O)NS(=O)(=O)CC4CCCO4)ccc3OCC)nc12,CCCC1=NN(C)C2=C1N=C(C3=C(OCC)C=CC(S(=O)([*])=O)=C3)NC2=O,*NC1CCCCC1,True,True,True,6.344232266677453,2.0948365777597435,8.439068844437196,10,2,539.1508402679999,162.33999999999997,3.549184949613429,0.04965200368314981
2694,CCCc1nn(C)c2c(=O)[nH]c(-c3cc(S(=O)(=O)N4CCN(C)CC4)ccc3-c3ccc4cc(C)cnc4c3)nc12,CCCC1=NN(C)C2=C1N=C(C3=C([*])C=CC(S(=O)(N4CCN(C)CC4)=O)=C3)NC2=O,c1cc(*)cs1,False,True,True,6.2160789030703,2.092466122373595,8.308545025443895,8,1,571.236558916,117.07999999999998,2.9975532428285714,0.012890908634290097
2695,CCCc1nn(C)c2c(=O)[nH]c(-c3cc(S(=O)(=O)N4CCN(C)CC4)ccc3-c3cncc4ccccc34)nc12,CCCC1=NN(C)C2=C1N=C(C3=C([*])C=CC(S(=O)(N4CCN(C)CC4)=O)=C3)NC2=O,*c1ccc(NC(=O)C)cc1,False,True,True,6.212964130998385,2.1012588877085454,8.31422301870693,8,1,557.220908852,117.07999999999998,2.9586662607773437,0.020080365007743236
2696,CCCc1nn(C)c2c(=O)[nH]c(-c3cc(S(=O)(=O)N4CCN(C)CC4)ccc3-c3ccc(C#N)c(Cl)c3)nc12,CCCC1=NN(C)C2=C1N=C(C3=C([*])C=CC(S(=O)(N4CCN(C)CC4)=O)=C3)NC2=O,C(*)C1CC1,False,True,True,6.192648093687307,2.091157278663346,8.283805372350653,8,1,565.1662864360001,127.97999999999998,2.9718738889199727,0.014539931318722664
2697,CCCc1nn(C)c2c(=O)[nH]c(-c3cc(S(=O)(=O)NC(=O)NCc4ccccc4)ccc3OCC)nc12,CCCC1=NN(C)C2=C1N=C(C3=C(OCC)C=CC(S(=O)([*])=O)=C3)NC2=O,*NC(C)(C)C,True,True,True,6.204982227742113,2.0943375773645783,8.299319805106691,8,3,524.184188996,148.07,2.7347996073415892,0.08101538044866174
2698,CCCc1nn(C)c2c(=O)[nH]c(-c3cc(S(=O)(=O)N4CCN(C)CC4)ccc3-c3cncn3CC)nc12,CCCC1=NN(C)C2=C1N=C(C3=C([*])C=CC(S(=O)(N4CCN(C)CC4)=O)=C3)NC2=O,*c1ccc(OC)cc1,True,True,True,6.15449885770561,2.0974122842818765,8.251911141987486,9,1,524.2318078840001,122.00999999999998,3.114634222726206,0.07925837149377911
2699,CCCc1nn(C)c2c(=O)[nH]c(-c3cc(S(=O)(=O)N4CCN(C)CC4)ccc3-c3cc(N4CCOCC4)ccc3Cl)nc12,CCCC1=NN(C)C2=C1N=C(C3=C([*])C=CC(S(=O)(N4CCN(C)CC4)=O)=C3)NC2=O,*c1cccn1C,False,True,True,6.165353920818791,2.089965747814545,8.255319668633335,9,1,625.2238013120001,116.65999999999998,3.0413997231929484,0.005355745321139693
2700,CCCc1nn(C)c2c(=O)[nH]c(-c3cc(S(=O)(=O)Nc4ccc(OC)cc4C)ccc3OCC)nc12,CCCC1=NN(C)C2=C1N=C(C3=C(OCC)C=CC(S(=O)([*])=O)=C3)NC2=O,*NC(C)(C)C,True,True,True,6.302221231384412,2.0951813118767175,8.39740254326113,8,2,511.188940028,128.2,2.7144972633094557,0.14017930254340172
2701,CCCc1nn(C)c2c(=O)[nH]c(-c3cc(S(=O)(=O)N4CCN(C)CC4)ccc3-c3cccc(CC)c3)nc12,CCCC1=NN(C)C2=C1N=C(C3=C([*])C=CC(S(=O)(N4CCN(C)CC4)=O)=C3)NC2=O,c1c(*)c(SC)ccc1,False,True,True,6.0302887086327415,2.0906040726724884,8.12089278130523,7,1,534.2413099480001,104.18999999999998,2.825679029431754,0.04819609413971193
2702,CCCc1nn(C)c2c(=O)[nH]c(-c3cc(S(=O)(=O)N4CCN(C)CC4)ccc3-c3ccc(NC4CCC4)nc3)nc12,CCCC1=NN(C)C2=C1N=C(C3=C([*])C=CC(S(=O)(N4CCN(C)CC4)=O)=C3)NC2=O,*c1ccccc1,False,True,True,6.330464234677894,2.088335186029804,8.418799420707698,9,2,576.2631080120001,129.10999999999999,3.028624728239711,0.01756286364980042
2703,CCCc1nn(C)c2c(=O)[nH]c(-c3cc(S(=O)(=O)N4CC(C5CCCCC5)=NC=N4)ccc3OCC)nc12,CCCC1=NN(C)C2=C1N=C(C3=C(OCC)C=CC(S(=O)([*])=O)=C3)NC2=O,*NCC,False,True,True,6.277399993717767,2.109747954270916,8.387147947988684,9,1,539.2314735360001,134.89999999999998,3.451093659194515,0.04509542125742882
2704,CCCc1nn(C)c2c(=O)[nH]c(-c3cc(S(=O)(=O)N4CCN(C)CC4)ccc3-c3ccc(OC(F)(F)F)cc3)nc12,CCCC1=NN(C)C2=C1N=C(C3=C([*])C=CC(S(=O)(N4CCN(C)CC4)=O)=C3)NC2=O,*c1cccc(S(C)(=O)=O)c1,False,True,True,6.181564238889938,2.085166573069561,8.2667308119595,8,1,590.192309068,113.41999999999999,2.9365818551418474,0.007644645753316581
2705,CCCc1nn(C)c2c(=O)[nH]c(-c3cc(S(=O)(=O)NCCc4cn(C)cn4)ccc3OCC)nc12,CCCC1=NN(C)C2=C1N=C(C3=C(OCC)C=CC(S(=O)([*])=O)=C3)NC2=O,*NC1CCCC1,True,True,True,6.337610068133528,2.098455322011349,8.436065390144877,9,2,499.20017340800007,136.79000000000002,3.005924580842702,0.20531832403503358
2706,CCCc1nn(C)c2c(=O)[nH]c(-c3cc(S(=O)(=O)N4CCN(C)CC4)ccc3-c3ccc(-n4ccccc4=O)cc3)nc12,CCCC1=NN(C)C2=C1N=C(C3=C([*])C=CC(S(=O)(N4CCN(C)CC4)=O)=C3)NC2=O,c1cc(*)ccc1OC,False,True,True,6.335057917768464,2.0968745805597773,8.43193249832824,9,1,599.2314735360001,126.18999999999998,2.989893165815902,0.0145453461445868
2707,CCCc1nn(C)c2c(=O)[nH]c(-c3cc(S(=O)(=O)N4CCN(C)CC4)ccc3-c3ccc4cc(C#N)ccc4c3)nc12,CCCC1=NN(C)C2=C1N=C(C3=C([*])C=CC(S(=O)(N4CCN(C)CC4)=O)=C3)NC2=O,*c1cccc(C#N)c1,False,True,True,6.362697899062914,2.08927537404827,8.451973273111184,8,1,581.220908852,127.97999999999998,2.990392263515581,0.01901154080405831
2708,CCCc1nn(C)c2c(=O)[nH]c(-c3cc(S(=O)(=O)N4CCN(C)CC4)ccc3-c3cc4cnccc4[nH]3)nc12,CCCC1=NN(C)C2=C1N=C(C3=C([*])C=CC(S(=O)(N4CCN(C)CC4)=O)=C3)NC2=O,*c1ccc(S(C)(=O)=O)cc1,False,True,True,6.288376486099366,2.0980649737586106,8.386441459857977,8,2,546.2161578200001,132.87,3.098416977668565,0.034731089835986495
2709,CCCc1nn(C)c2c(=O)[nH]c(-c3cc(S(=O)(=O)NC45CCC(C)C(CC4)C5)ccc3OCC)nc12,CCCC1=NN(C)C2=C1N=C(C3=C(OCC)C=CC(S(=O)([*])=O)=C3)NC2=O,*N(C)c1ccc(OC)cc1,True,True,True,6.424877570890152,2.0956737507853833,8.520551321675535,7,2,513.2409756,118.97,4.795223602467554,0.14131667418405414
2710,CCCc1nn(C)c2c(=O)[nH]c(-c3cc(S(=O)(=O)N4CCN(C5CC5)CC4)ccc3OCC)nc12,CCCC1=NN(C)C2=C1N=C(C3=C(OCC)C=CC(S(=O)([*])=O)=C3)NC2=O,*NC1CCCC1,True,True,True,6.222818029476622,2.0880191224050075,8.31083715188163,8,1,500.220574504,113.41999999999999,2.8117972653011023,0.19335657521151006
2711,CCCc1nn(C)c2c(=O)[nH]c(-c3cc(S(=O)(=O)N4CCN(C)CC4)ccc3-c3sc(NC)nc3C)nc12,CCCC1=NN(C)C2=C1N=C(C3=C([*])C=CC(S(=O)(N4CCN(C)CC4)=O)=C3)NC2=O,*c1ccc(OCC)cc1,True,True,True,6.056022748139429,2.0940249396069546,8.150047687746383,10,2,556.203878884,129.10999999999999,3.1394166635486513,0.01691298239165917
2712,CCCc1nn(C)c2c(=O)[nH]c(-c3cc(S(=O)(=O)N4CCN(C)CC4)ccc3-c3ccccc3N(C)C)nc12,CCCC1=NN(C)C2=C1N=C(C3=C([*])C=CC(S(=O)(N4CCN(C)CC4)=O)=C3)NC2=O,*C,False,True,True,6.279370521686525,2.100054787762849,8.379425309449374,8,1,549.2522089800001,107.42999999999998,2.9374363448127028,0.030510880867950615
2713,CCCc1nn(C)c2c(=O)[nH]c(-c3cc(S(=O)(=O)N4CCN(C)CC4)ccc3-c3ccc(N4CC(C)OC(C)C4)nc3)nc12,CCCC1=NN(C)C2=C1N=C(C3=C([*])C=CC(S(=O)(N4CCN(C)CC4)=O)=C3)NC2=O,c1(*)cc2cccnc2cc1,False,True,True,6.21825125054503,2.0911140231858623,8.309365273730892,10,1,620.28932276,129.54999999999998,3.8348236112753806,0.007234554854221641
2714,CCCc1nn(C)c2c(=O)[nH]c(-c3cc(S(=O)(=O)N4CCN(C)CC4)ccc3-c3cccc(S(=O)(=O)CC)c3)nc12,CCCC1=NN(C)C2=C1N=C(C3=C([*])C=CC(S(=O)(N4CCN(C)CC4)=O)=C3)NC2=O,*c1ncc(CC)cc1,False,True,True,6.142819396901806,2.090797600687836,8.233616997589642,9,1,598.203210188,138.32999999999998,2.9802895474495408,0.005775414465460926
2715,CCCc1nn(C)c2c(=O)[nH]c(-c3cc(S(=O)(=O)N4CCN(C)CC4)ccc3-c3ccncn3)nc12,CCCC1=NN(C)C2=C1N=C(C3=C([*])C=CC(S(=O)(N4CCN(C)CC4)=O)=C3)NC2=O,*c1cccc(S(=O)(CC)=O)c1,False,True,True,6.189447131586981,2.100455690166068,8.28990282175305,9,1,508.2005077560001,129.96999999999997,2.960482901318505,0.14987516857217997
2716,CCCc1nn(C)c2c(=O)[nH]c(-c3cc(S(=O)(=O)N4CCN(C)CC4)ccc3Nc3cccc(Br)c3)nc12,CCCC1=NN(C)C2=C1N=C(C3=C([*])C=CC(S(=O)(N4CCN(C)CC4)=O)=C3)NC2=O,c1(F)ccc(*)cc1,False,True,True,6.218638326757092,2.092616438349377,8.311254765106469,8,2,599.1314209200001,116.21999999999998,2.883861344313134,0.008123789448291063
2717,CCCc1nn(C)c2c(=O)[nH]c(-c3cc(S(=O)(=O)Nc4ccc5c(c4)N=C4CC=CC=C45)ccc3OCC)nc12,CCCC1=NN(C)C2=C1N=C(C3=C(OCC)C=CC(S(=O)([*])=O)=C3)NC2=O,*N(C)C,False,True,True,6.43386641723585,2.108943053415825,8.542809470651676,8,2,556.189274376,131.32999999999998,3.331984074542527,0.0373373981565237
2718,CCCc1nn(C)c2c(=O)[nH]c(-c3cc(S(=O)(=O)N4CCN(C)CC4)ccc3-c3ccc(N4CCCC4C)cc3)nc12,CCCC1=NN(C)C2=C1N=C(C3=C([*])C=CC(S(=O)(N4CCN(C)CC4)=O)=C3)NC2=O,*c1ccc(C)s1,False,True,True,6.2524103949497984,2.101279634761104,8.353690029710902,8,1,589.283509108,107.42999999999998,3.4105458838854883,0.010522984666749835
2719,CCCc1nn(C)c2c(=O)[nH]c(-c3cc(S(=O)(=O)N4CCN(C)CC4)ccc3-c3cn(CCC)nc3C)nc12,CCCC1=NN(C)C2=C1N=C(C3=C([*])C=CC(S(=O)(N4CCN(C)CC4)=O)=C3)NC2=O,*c1ccc(N2C(C)CCC2)cc1,True,True,True,6.101171392365432,2.0947880873199596,8.195959479685392,9,1,552.2631080120001,122.00999999999999,3.072924135920678,0.021159649943001565
2720,CCCc1nn(C)c2c(=O)[nH]c(-c3cc(S(=O)(=O)N4CCN(C)CC4)ccc3Cc3nc(C)n(C)n3)nc12,CCCC1=NN(C)C2=C1N=C(C3=C([*])C=CC(S(=O)(N4CCN(C)CC4)=O)=C3)NC2=O,*c1ccc(C#N)cc1,True,True,True,6.28070247340676,2.0964969608865904,8.37719943429335,10,1,539.2427069160001,134.89999999999998,3.2016603500508287,0.04525617649778723
2721,CCCc1nn(C)c2c(=O)[nH]c(-c3cc(S(=O)(=O)N4CCN(C)CC4)ccc3-c3ccc(C)cc3F)nc12,CCCC1=NN(C)C2=C1N=C(C3=C([*])C=CC(S(=O)(N4CCN(C)CC4)=O)=C3)NC2=O,*c1ccc(OC)cc1,False,True,True,6.255685386892572,2.094491695357131,8.350177082249703,7,1,538.216238072,104.18999999999998,2.872947432779421,0.045904428930953145
2722,CCCc1nn(C)c2c(=O)[nH]c(-c3cc(S(=O)(=O)N4CCN(C)CC4)ccc3-c3cccn4nccc34)nc12,CCCC1=NN(C)C2=C1N=C(C3=C([*])C=CC(S(=O)(N4CCN(C)CC4)=O)=C3)NC2=O,*c1c(F)cc(C)cc1,False,True,True,6.271979436403697,2.1009546625502993,8.372934098953996,9,1,546.2161578200001,121.48999999999998,3.1207679132195008,0.0338238530093804
2723,CCCc1nn(C)c2c(=O)[nH]c(-c3cc(S(=O)(=O)N4CCN(C)CC4)ccc3Cc3ccccc3)nc12,CCCC1=NN(C)C2=C1N=C(C3=C([*])C=CC(S(=O)(N4CCN(C)CC4)=O)=C3)NC2=O,*c1ccc(C)cc1,False,True,True,6.128213018540731,2.086047170148907,8.21426018868964,7,1,520.225659884,104.18999999999998,2.780708153410906,0.09331598313292487
2724,CCCc1nn(C)c2c(=O)[nH]c(-c3cc(S(=O)(=O)NC(CC)c4ccccc4)ccc3OCC)nc12,CCCC1=NN(C)C2=C1N=C(C3=C(OCC)C=CC(S(=O)([*])=O)=C3)NC2=O,*NC(C)(C)C,True,True,True,6.349618737355777,2.0916719033025184,8.441290640658295,7,2,509.209675472,118.97,3.1755337523552427,0.15337733877822757
2725,CCCc1nn(C)c2c(=O)[nH]c(-c3cc(S(=O)(=O)N4CCN(C)CC4)ccc3NC(C)(C)CC)nc12,CCCC1=NN(C)C2=C1N=C(C3=C([*])C=CC(S(=O)(N4CCN(C)CC4)=O)=C3)NC2=O,c1c(*)ccc(OC)c1,True,True,True,6.368044264774037,2.099056430594809,8.467100695368845,8,2,515.267859044,116.21999999999998,3.041010256316447,0.12604989740066228
